DATE;HOME;AWAY;FTHG;FTAG;DIFF
27/09/2023;Lazio;Torino;2;0;2
27/09/2023;Napoli;Udinese;4;1;3
27/09/2023;Cagliari;AC Milan;1;3;-2
27/09/2023;Empoli;Salernitana;1;0;1
27/09/2023;Verona;Atalanta;0;1;-1
26/09/2023;Juventus;Lecce;1;0;1
24/09/2023;Torino;AS Roma;1;1;0
24/09/2023;Bologna;Napoli;0;0;0
24/09/2023;Atalanta;Cagliari;2;0;2
24/09/2023;Udinese;Fiorentina;0;2;-2
24/09/2023;Empoli;Inter;0;1;-1
23/09/2023;Lazio;Monza;1;1;0
23/09/2023;Sassuolo;Juventus;4;2;2
23/09/2023;AC Milan;Verona;1;0;1
22/09/2023;Lecce;Genoa;1;0;1
22/09/2023;Salernitana;Frosinone;1;1;0
18/09/2023;Verona;Bologna;0;0;0
18/09/2023;Salernitana;Torino;0;3;-3
17/09/2023;AS Roma;Empoli;7;0;7
17/09/2023;Fiorentina;Atalanta;3;2;1
17/09/2023;Frosinone;Sassuolo;4;2;2
17/09/2023;Monza;Lecce;1;1;0
17/09/2023;Cagliari;Udinese;0;0;0
16/09/2023;Genoa;Napoli;2;2;0
16/09/2023;Inter;AC Milan;5;1;4
16/09/2023;Juventus;Lazio;3;1;2
03/09/2023;Empoli;Juventus;0;2;-2
03/09/2023;Lecce;Salernitana;2;0;2
03/09/2023;Inter;Fiorentina;4;0;4
03/09/2023;Torino;Genoa;1;0;1
02/09/2023;Atalanta;Monza;3;0;3
02/09/2023;Napoli;Lazio;1;2;-1
02/09/2023;Bologna;Cagliari;2;1;1
02/09/2023;Udinese;Frosinone;0;0;0
01/09/2023;AS Roma;AC Milan;1;2;-1
01/09/2023;Sassuolo;Verona;3;1;2
28/08/2023;Cagliari;Inter;0;2;-2
28/08/2023;Salernitana;Udinese;1;1;0
27/08/2023;Lazio;Genoa;0;1;-1
27/08/2023;Napoli;Sassuolo;2;0;2
27/08/2023;Fiorentina;Lecce;2;2;0
27/08/2023;Juventus;Bologna;1;1;0
26/08/2023;AC Milan;Torino;4;1;3
26/08/2023;Verona;AS Roma;2;1;1
26/08/2023;Frosinone;Atalanta;2;1;1
26/08/2023;Monza;Empoli;2;0;2
21/08/2023;Bologna;AC Milan;0;2;-2
21/08/2023;Torino;Cagliari;0;0;0
20/08/2023;Lecce;Lazio;2;1;1
20/08/2023;Udinese;Juventus;0;3;-3
20/08/2023;AS Roma;Salernitana;2;2;0
20/08/2023;Sassuolo;Atalanta;0;2;-2
19/08/2023;Genoa;Fiorentina;1;4;-3
19/08/2023;Inter;Monza;2;0;2
19/08/2023;Empoli;Verona;0;1;-1
19/08/2023;Frosinone;Napoli;1;3;-2
