DATE;HOME;AWAY;FTHG;FTAG;DIFF
09/09/2022;Vitoria Guimaraes;Santa Clara;1;0;1
05/09/2022;Chaves;Rio Ave;1;1;0
05/09/2022;Boavista;Pacos Ferreira;1;0;1
04/09/2022;Portimonense;Famalicao;1;0;1
04/09/2022;Santa Clara;Maritimo;2;1;1
04/09/2022;Casa Pia;Arouca;0;0;0
03/09/2022;Gil Vicente;FC Porto;0;2;-2
03/09/2022;Braga;Vitoria Guimaraes;1;0;1
02/09/2022;Estoril;Sporting CP;0;2;-2
02/09/2022;Benfica;Vizela;2;1;1
30/08/2022;Benfica;Pacos Ferreira;3;2;1
29/08/2022;Vizela;Gil Vicente;2;2;0
29/08/2022;Vitoria Guimaraes;Casa Pia;0;1;-1
28/08/2022;Rio Ave;FC Porto;3;1;2
28/08/2022;Arouca;Braga;0;6;-6
28/08/2022;Famalicao;Santa Clara;1;0;1
27/08/2022;Sporting CP;Chaves;0;2;-2
27/08/2022;Boavista;Benfica;0;3;-3
27/08/2022;Maritimo;Portimonense;0;1;-1
26/08/2022;Pacos Ferreira;Estoril;0;3;-3
22/08/2022;Gil Vicente;Famalicao;0;0;0
21/08/2022;Portimonense;Vitoria Guimaraes;2;1;1
21/08/2022;Braga;Maritimo;5;0;5
21/08/2022;Casa Pia;Boavista;2;0;2
20/08/2022;FC Porto;Sporting CP;3;0;3
20/08/2022;Chaves;Vizela;1;1;0
20/08/2022;Santa Clara;Arouca;1;2;-1
19/08/2022;Estoril;Rio Ave;2;2;0
15/08/2022;Pacos Ferreira;Portimonense;0;3;-3
15/08/2022;Arouca;Gil Vicente;1;0;1
15/08/2022;Maritimo;Chaves;1;2;-1
14/08/2022;Vitoria Guimaraes;Estoril;1;0;1
14/08/2022;Vizela;FC Porto;0;1;-1
14/08/2022;Boavista;Santa Clara;2;1;1
13/08/2022;Sporting CP;Rio Ave;3;0;3
13/08/2022;Casa Pia;Benfica;0;1;-1
12/08/2022;Famalicao;Braga;0;3;-3
08/08/2022;Gil Vicente;Pacos Ferreira;1;0;1
07/08/2022;Chaves;Vitoria Guimaraes;0;1;-1
07/08/2022;Portimonense;Boavista;0;1;-1
07/08/2022;Braga;Sporting CP;3;3;0
07/08/2022;Santa Clara;Casa Pia;0;0;0
06/08/2022;FC Porto;Maritimo;5;1;4
06/08/2022;Estoril;Famalicao;2;0;2
06/08/2022;Rio Ave;Vizela;0;1;-1
05/08/2022;Benfica;Arouca;4;0;4
