DATE;HOME;AWAY;FTHG;FTAG;DIFF
04/10/2023;Gijon;Elche;2;0;2
04/10/2023;Eldense;Valladolid;0;1;-1
04/10/2023;R. Oviedo;Huesca;1;0;1
03/10/2023;Tenerife;Racing Santander;2;0;2
03/10/2023;Alcorcon;Albacete;1;2;-1
03/10/2023;Levante;Villarreal B;1;1;0
02/10/2023;Espanyol;Ferrol;3;0;3
01/10/2023;Huesca;Gijon;0;1;-1
01/10/2023;Amorebieta;FC Cartagena SAD;0;0;0
01/10/2023;Valladolid;Burgos CF;3;0;3
01/10/2023;Zaragoza;Mirandes;0;1;-1
01/10/2023;Eldense;R. Oviedo;1;3;-2
30/09/2023;Albacete;Andorra;3;1;2
30/09/2023;Villarreal B;Alcorcon;2;2;0
30/09/2023;Elche;Levante;0;0;0
30/09/2023;Eibar;Tenerife;3;0;3
29/09/2023;Leganes;Racing Santander;2;1;1
25/09/2023;Ferrol;Zaragoza;1;0;1
25/09/2023;Tenerife;Espanyol;1;0;1
24/09/2023;Mirandes;Leganes;1;3;-2
24/09/2023;R. Oviedo;Valladolid;0;1;-1
24/09/2023;Villarreal B;Amorebieta;3;1;2
23/09/2023;Alcorcon;Huesca;0;2;-2
23/09/2023;Racing Santander;Albacete;2;1;1
23/09/2023;Burgos CF;Elche;4;0;4
23/09/2023;Levante;Eldense;2;0;2
23/09/2023;Andorra;Gijon;0;0;0
22/09/2023;FC Cartagena SAD;Eibar;1;2;-1
18/09/2023;Andorra;R. Oviedo;1;0;1
17/09/2023;Gijon;Tenerife;2;1;1
17/09/2023;Elche;Leganes;1;0;1
17/09/2023;Espanyol;Eldense;3;3;0
17/09/2023;Eibar;Ferrol;2;0;2
17/09/2023;Amorebieta;Mirandes;2;0;2
16/09/2023;Albacete;Burgos CF;2;1;1
16/09/2023;Alcorcon;Levante;0;2;-2
16/09/2023;Valladolid;FC Cartagena SAD;1;0;1
16/09/2023;Huesca;Villarreal B;2;2;0
15/09/2023;Zaragoza;Racing Santander;1;1;0
11/09/2023;Eldense;Alcorcon;2;2;0
10/09/2023;Valladolid;Elche;1;1;0
10/09/2023;FC Cartagena SAD;Zaragoza;1;3;-2
10/09/2023;Mirandes;Andorra;4;3;1
10/09/2023;Ferrol;Villarreal B;2;2;0
10/09/2023;Racing Santander;Amorebieta;1;0;1
09/09/2023;Leganes;Huesca;2;0;2
09/09/2023;Tenerife;Albacete;2;0;2
09/09/2023;R. Oviedo;Gijon;0;0;0
09/09/2023;Burgos CF;Eibar;1;0;1
08/09/2023;Levante;Espanyol;1;4;-3
03/09/2023;Huesca;Mirandes;1;1;0
03/09/2023;Espanyol;Amorebieta;3;2;1
03/09/2023;Zaragoza;Eldense;2;0;2
03/09/2023;Eibar;Leganes;0;1;-1
03/09/2023;Andorra;Tenerife;0;1;-1
02/09/2023;Elche;Racing Santander;1;1;0
02/09/2023;Villarreal B;FC Cartagena SAD;1;2;-1
02/09/2023;Levante;R. Oviedo;1;1;0
02/09/2023;Gijon;Burgos CF;2;1;1
01/09/2023;Albacete;Valladolid;2;0;2
01/09/2023;Alcorcon;Ferrol;1;1;0
28/08/2023;Racing Santander;Huesca;0;0;0
28/08/2023;Eldense;Eibar;2;1;1
27/08/2023;Leganes;Albacete;2;0;2
27/08/2023;Amorebieta;Andorra;3;0;3
27/08/2023;Mirandes;Espanyol;0;1;-1
27/08/2023;Ferrol;Gijon;2;0;2
26/08/2023;Elche;Villarreal B;1;0;1
26/08/2023;Valladolid;Alcorcon;0;2;-2
26/08/2023;Tenerife;Zaragoza;0;1;-1
26/08/2023;Burgos CF;R. Oviedo;1;0;1
25/08/2023;FC Cartagena SAD;Levante;0;1;-1
21/08/2023;Huesca;Tenerife;0;2;-2
21/08/2023;Villarreal B;Eldense;3;1;2
20/08/2023;Albacete;Amorebieta;2;2;0
20/08/2023;Gijon;Mirandes;3;0;3
20/08/2023;R. Oviedo;Ferrol;1;1;0
19/08/2023;Alcorcon;Leganes;0;2;-2
19/08/2023;Levante;Burgos CF;3;2;1
19/08/2023;Espanyol;Racing Santander;2;0;2
19/08/2023;Eibar;Elche;2;1;1
18/08/2023;Zaragoza;Valladolid;1;0;1
18/08/2023;Andorra;FC Cartagena SAD;3;2;1
14/08/2023;Tenerife;R. Oviedo;1;0;1
14/08/2023;Mirandes;Alcorcon;4;0;4
13/08/2023;Leganes;Andorra;0;1;-1
13/08/2023;Albacete;Espanyol;1;1;0
13/08/2023;FC Cartagena SAD;Eldense;0;1;-1
13/08/2023;Burgos CF;Huesca;1;1;0
12/08/2023;Elche;Ferrol;0;1;-1
12/08/2023;Zaragoza;Villarreal B;2;0;2
12/08/2023;Racing Santander;Eibar;4;0;4
11/08/2023;Valladolid;Gijon;2;0;2
11/08/2023;Amorebieta;Levante;1;1;0
