DATE;HOME;AWAY;FTHG;FTAG;DIFF
14/08/2022;Leuven;Club Brugge KV;0;3;-3
14/08/2022;Eupen;Antwerp;0;1;-1
14/08/2022;St. Truiden;Anderlecht;0;3;-3
13/08/2022;Royale Union SG;Kortrijk;2;1;1
13/08/2022;Cercle Brugge KSV;KV Mechelen;0;0;0
13/08/2022;Seraing;Charleroi;0;1;-1
13/08/2022;Westerlo;St. Liege;4;2;2
12/08/2022;Oostende;Gent;1;3;-2
07/08/2022;Antwerp;Leuven;4;2;2
07/08/2022;Anderlecht;Seraing;3;1;2
07/08/2022;Gent;Westerlo;2;1;1
07/08/2022;St. Liege;Cercle Brugge KSV;2;0;2
06/08/2022;KV Mechelen;Royale Union SG;3;0;3
06/08/2022;Charleroi;Oostende;1;3;-2
06/08/2022;Kortrijk;St. Truiden;0;0;0
06/08/2022;Genk;Eupen;4;2;2
05/08/2022;Club Brugge KV;Waregem;1;1;0
31/07/2022;Antwerp;Waregem;1;0;1
31/07/2022;Seraing;Kortrijk;0;1;-1
31/07/2022;Eupen;Club Brugge KV;2;1;1
31/07/2022;Genk;St. Liege;3;1;2
30/07/2022;Gent;St. Truiden;1;1;0
30/07/2022;Leuven;Westerlo;2;0;2
30/07/2022;Oostende;KV Mechelen;2;1;1
30/07/2022;Cercle Brugge KSV;Anderlecht;1;0;1
29/07/2022;Royale Union SG;Charleroi;1;0;1
24/07/2022;Westerlo;Cercle Brugge KSV;2;0;2
24/07/2022;Anderlecht;Oostende;2;0;2
24/07/2022;KV Mechelen;Antwerp;0;2;-2
24/07/2022;Club Brugge KV;Genk;3;2;1
23/07/2022;St. Truiden;Royale Union SG;1;1;0
23/07/2022;Kortrijk;Leuven;0;2;-2
23/07/2022;Waregem;Seraing;2;0;2
23/07/2022;Charleroi;Eupen;3;1;2
22/07/2022;St. Liege;Gent;2;2;0
